qid,vid,query,pred_start,pred_end,conf,iou,category
6469,eGBKPpkSoM0_60.0_210.0,A modal is taking pictures with her fans,4.0,12.0,0.0002,0.0,bg
6469,eGBKPpkSoM0_60.0_210.0,A modal is taking pictures with her fans,68.0,94.0,0.0002,0.0,bg
1312,GOzEeIvLZO4_360.0_510.0,"A happy couple takes their happy baby to a tree-lined riverside on a beautify sunny, windy, and cold day",128.0,150.0,0.9749,0.17543859649122806,fg
1312,GOzEeIvLZO4_360.0_510.0,"A happy couple takes their happy baby to a tree-lined riverside on a beautify sunny, windy, and cold day",0.0,54.0,0.935,0.12162162162162163,fg
1312,GOzEeIvLZO4_360.0_510.0,"A happy couple takes their happy baby to a tree-lined riverside on a beautify sunny, windy, and cold day",0.0,128.0,0.0086,0.6216216216216216,bg
1312,GOzEeIvLZO4_360.0_510.0,"A happy couple takes their happy baby to a tree-lined riverside on a beautify sunny, windy, and cold day",42.0,76.0,0.0005,0.30357142857142855,bg
1312,GOzEeIvLZO4_360.0_510.0,"A happy couple takes their happy baby to a tree-lined riverside on a beautify sunny, windy, and cold day",88.0,100.0,0.0003,0.10714285714285714,bg
1312,GOzEeIvLZO4_360.0_510.0,"A happy couple takes their happy baby to a tree-lined riverside on a beautify sunny, windy, and cold day",46.0,100.0,0.0002,0.48214285714285715,bg
1312,GOzEeIvLZO4_360.0_510.0,"A happy couple takes their happy baby to a tree-lined riverside on a beautify sunny, windy, and cold day",138.0,150.0,0.0001,0.08771929824561403,bg
1312,GOzEeIvLZO4_360.0_510.0,"A happy couple takes their happy baby to a tree-lined riverside on a beautify sunny, windy, and cold day",34.0,52.0,0.0,0.14035087719298245,bg
1312,GOzEeIvLZO4_360.0_510.0,"A happy couple takes their happy baby to a tree-lined riverside on a beautify sunny, windy, and cold day",94.0,106.0,0.0,0.10714285714285714,bg
1312,GOzEeIvLZO4_360.0_510.0,"A happy couple takes their happy baby to a tree-lined riverside on a beautify sunny, windy, and cold day",4.0,22.0,0.0,0.0,bg
4061,GOzEeIvLZO4_210.0_360.0,They are driving through a somewhat green desert while music plays.,0.0,26.0,0.991,1.0,fg
4061,GOzEeIvLZO4_210.0_360.0,They are driving through a somewhat green desert while music plays.,6.0,148.0,0.0613,0.13513513513513514,bg
4061,GOzEeIvLZO4_210.0_360.0,They are driving through a somewhat green desert while music plays.,54.0,90.0,0.0119,0.0,bg
4061,GOzEeIvLZO4_210.0_360.0,They are driving through a somewhat green desert while music plays.,74.0,108.0,0.0011,0.0,bg
4061,GOzEeIvLZO4_210.0_360.0,They are driving through a somewhat green desert while music plays.,52.0,122.0,0.0002,0.0,bg
4061,GOzEeIvLZO4_210.0_360.0,They are driving through a somewhat green desert while music plays.,120.0,138.0,0.0001,0.0,bg
4061,GOzEeIvLZO4_210.0_360.0,They are driving through a somewhat green desert while music plays.,136.0,148.0,0.0,0.0,bg
4061,GOzEeIvLZO4_210.0_360.0,They are driving through a somewhat green desert while music plays.,4.0,24.0,0.0,0.7692307692307693,bg
4061,GOzEeIvLZO4_210.0_360.0,They are driving through a somewhat green desert while music plays.,84.0,102.0,0.0,0.0,bg
4061,GOzEeIvLZO4_210.0_360.0,They are driving through a somewhat green desert while music plays.,26.0,54.0,0.0,0.0,bg
5239,GOzEeIvLZO4_60.0_210.0,A woman talks to the camera whilst riding on a coach.,2.0,110.0,0.9921,0.8059701492537313,fg
5239,GOzEeIvLZO4_60.0_210.0,A woman talks to the camera whilst riding on a coach.,114.0,130.0,0.9199,0.11940298507462686,fg
5239,GOzEeIvLZO4_60.0_210.0,A woman talks to the camera whilst riding on a coach.,6.0,118.0,0.8764,0.835820895522388,fg
5239,GOzEeIvLZO4_60.0_210.0,A woman talks to the camera whilst riding on a coach.,148.0,150.0,0.2268,0.0,bg
5239,GOzEeIvLZO4_60.0_210.0,A woman talks to the camera whilst riding on a coach.,2.0,148.0,0.1491,0.8918918918918919,bg
5239,GOzEeIvLZO4_60.0_210.0,A woman talks to the camera whilst riding on a coach.,0.0,20.0,0.034,0.14925373134328357,bg
5239,GOzEeIvLZO4_60.0_210.0,A woman talks to the camera whilst riding on a coach.,50.0,58.0,0.0003,0.05970149253731343,bg
5239,GOzEeIvLZO4_60.0_210.0,A woman talks to the camera whilst riding on a coach.,76.0,108.0,0.0001,0.23880597014925373,bg
5239,GOzEeIvLZO4_60.0_210.0,A woman talks to the camera whilst riding on a coach.,60.0,108.0,0.0,0.3582089552238806,bg
5239,GOzEeIvLZO4_60.0_210.0,A woman talks to the camera whilst riding on a coach.,50.0,70.0,0.0,0.14925373134328357,bg
7183,GOzEeIvLZO4_510.0_660.0,Man holds his kid in his arms.,24.0,42.0,0.9852,0.42857142857142855,fg
7183,GOzEeIvLZO4_510.0_660.0,Man holds his kid in his arms.,42.0,58.0,0.9089,0.3181818181818182,fg
7183,GOzEeIvLZO4_510.0_660.0,Man holds his kid in his arms.,32.0,42.0,0.0646,0.23809523809523808,bg
7183,GOzEeIvLZO4_510.0_660.0,Man holds his kid in his arms.,138.0,150.0,0.0176,0.0,bg
7183,GOzEeIvLZO4_510.0_660.0,Man holds his kid in his arms.,84.0,94.0,0.0008,0.0,bg
7183,GOzEeIvLZO4_510.0_660.0,Man holds his kid in his arms.,116.0,124.0,0.0007,0.0,bg
7183,GOzEeIvLZO4_510.0_660.0,Man holds his kid in his arms.,8.0,16.0,0.0004,0.041666666666666664,bg
7183,GOzEeIvLZO4_510.0_660.0,Man holds his kid in his arms.,70.0,96.0,0.0004,0.0,bg
7183,GOzEeIvLZO4_510.0_660.0,Man holds his kid in his arms.,142.0,150.0,0.0003,0.0,bg
7183,GOzEeIvLZO4_510.0_660.0,Man holds his kid in his arms.,90.0,96.0,0.0002,0.0,bg
7454,GOzEeIvLZO4_660.0_810.0,Water is running through a stream.,50.0,70.0,0.9998,0.7272727272727273,fg
7454,GOzEeIvLZO4_660.0_810.0,Water is running through a stream.,70.0,74.0,0.0051,0.1,bg
7454,GOzEeIvLZO4_660.0_810.0,Water is running through a stream.,42.0,46.0,0.0022,0.0,bg
7454,GOzEeIvLZO4_660.0_810.0,Water is running through a stream.,66.0,72.0,0.001,0.3333333333333333,bg
7454,GOzEeIvLZO4_660.0_810.0,Water is running through a stream.,14.0,20.0,0.0009,0.0,bg
7454,GOzEeIvLZO4_660.0_810.0,Water is running through a stream.,8.0,16.0,0.0003,0.0,bg
7454,GOzEeIvLZO4_660.0_810.0,Water is running through a stream.,60.0,72.0,0.0002,0.6666666666666666,bg
7454,GOzEeIvLZO4_660.0_810.0,Water is running through a stream.,126.0,132.0,0.0001,0.0,bg
7454,GOzEeIvLZO4_660.0_810.0,Water is running through a stream.,140.0,148.0,0.0001,0.0,bg
7454,GOzEeIvLZO4_660.0_810.0,Water is running through a stream.,84.0,90.0,0.0,0.0,bg
1360,Ehpo8gXg27I_360.0_510.0,A few cars are in a parking lot.,134.0,150.0,0.9943,1.0,fg
1360,Ehpo8gXg27I_360.0_510.0,A few cars are in a parking lot.,52.0,68.0,0.9905,0.7,fg
1360,Ehpo8gXg27I_360.0_510.0,A few cars are in a parking lot.,44.0,52.0,0.7944,0.18181818181818182,fg
1360,Ehpo8gXg27I_360.0_510.0,A few cars are in a parking lot.,146.0,150.0,0.0479,0.25,bg
1360,Ehpo8gXg27I_360.0_510.0,A few cars are in a parking lot.,66.0,72.0,0.0016,0.0,bg
1360,Ehpo8gXg27I_360.0_510.0,A few cars are in a parking lot.,84.0,88.0,0.0012,0.0,bg
1360,Ehpo8gXg27I_360.0_510.0,A few cars are in a parking lot.,10.0,18.0,0.0009,0.0,bg
1360,Ehpo8gXg27I_360.0_510.0,A few cars are in a parking lot.,28.0,70.0,0.0008,0.42857142857142855,bg
1360,Ehpo8gXg27I_360.0_510.0,A few cars are in a parking lot.,2.0,10.0,0.0005,0.0,bg
1360,Ehpo8gXg27I_360.0_510.0,A few cars are in a parking lot.,108.0,114.0,0.0003,0.0,bg
1568,Ehpo8gXg27I_60.0_210.0,The two men are speaking while driving to their hotel.,22.0,134.0,0.9814,0.875,fg
1568,Ehpo8gXg27I_60.0_210.0,The two men are speaking while driving to their hotel.,0.0,150.0,0.9255,0.8533333333333334,fg
1568,Ehpo8gXg27I_60.0_210.0,The two men are speaking while driving to their hotel.,146.0,150.0,0.7515,0.03125,fg
1568,Ehpo8gXg27I_60.0_210.0,The two men are speaking while driving to their hotel.,6.0,74.0,0.0142,0.3611111111111111,bg
1568,Ehpo8gXg27I_60.0_210.0,The two men are speaking while driving to their hotel.,0.0,6.0,0.0057,0.0,bg
1568,Ehpo8gXg27I_60.0_210.0,The two men are speaking while driving to their hotel.,114.0,148.0,0.0024,0.265625,bg
1568,Ehpo8gXg27I_60.0_210.0,The two men are speaking while driving to their hotel.,42.0,66.0,0.0003,0.1875,bg
1568,Ehpo8gXg27I_60.0_210.0,The two men are speaking while driving to their hotel.,92.0,104.0,0.0001,0.09375,bg
1568,Ehpo8gXg27I_60.0_210.0,The two men are speaking while driving to their hotel.,48.0,74.0,0.0,0.203125,bg
1568,Ehpo8gXg27I_60.0_210.0,The two men are speaking while driving to their hotel.,88.0,110.0,0.0,0.171875,bg
2742,Ehpo8gXg27I_210.0_360.0,Someone filming an airport parking lot and approaching a commercial building.,118.0,138.0,0.9933,0.3333333333333333,fg
2742,Ehpo8gXg27I_210.0_360.0,Someone filming an airport parking lot and approaching a commercial building.,104.0,122.0,0.9132,0.5,fg
2742,Ehpo8gXg27I_210.0_360.0,Someone filming an airport parking lot and approaching a commercial building.,142.0,150.0,0.0453,0.0,bg
2742,Ehpo8gXg27I_210.0_360.0,Someone filming an airport parking lot and approaching a commercial building.,14.0,36.0,0.0003,0.0,bg
2742,Ehpo8gXg27I_210.0_360.0,Someone filming an airport parking lot and approaching a commercial building.,96.0,104.0,0.0002,0.2222222222222222,bg
2742,Ehpo8gXg27I_210.0_360.0,Someone filming an airport parking lot and approaching a commercial building.,96.0,110.0,0.0001,0.3888888888888889,bg
2742,Ehpo8gXg27I_210.0_360.0,Someone filming an airport parking lot and approaching a commercial building.,2.0,16.0,0.0001,0.0,bg
2742,Ehpo8gXg27I_210.0_360.0,Someone filming an airport parking lot and approaching a commercial building.,62.0,96.0,0.0001,0.0,bg
2742,Ehpo8gXg27I_210.0_360.0,Someone filming an airport parking lot and approaching a commercial building.,36.0,50.0,0.0,0.0,bg
2742,Ehpo8gXg27I_210.0_360.0,Someone filming an airport parking lot and approaching a commercial building.,40.0,54.0,0.0,0.0,bg
7332,Ehpo8gXg27I_510.0_660.0,People are recording an airport runway with planes taking off,0.0,24.0,0.992,0.0,fg
7332,Ehpo8gXg27I_510.0_660.0,People are recording an airport runway with planes taking off,24.0,34.0,0.8865,0.0,fg
7332,Ehpo8gXg27I_510.0_660.0,People are recording an airport runway with planes taking off,36.0,48.0,0.4678,0.25,bg
7332,Ehpo8gXg27I_510.0_660.0,People are recording an airport runway with planes taking off,0.0,6.0,0.4474,0.0,bg
7332,Ehpo8gXg27I_510.0_660.0,People are recording an airport runway with planes taking off,134.0,148.0,0.0094,0.0,bg
7332,Ehpo8gXg27I_510.0_660.0,People are recording an airport runway with planes taking off,144.0,150.0,0.0054,0.0,bg
7332,Ehpo8gXg27I_510.0_660.0,People are recording an airport runway with planes taking off,72.0,76.0,0.004,0.08333333333333333,bg
7332,Ehpo8gXg27I_510.0_660.0,People are recording an airport runway with planes taking off,50.0,68.0,0.0008,0.375,bg
7332,Ehpo8gXg27I_510.0_660.0,People are recording an airport runway with planes taking off,34.0,112.0,0.0002,0.6153846153846154,bg
7332,Ehpo8gXg27I_510.0_660.0,People are recording an airport runway with planes taking off,84.0,90.0,0.0,0.0,bg
7567,Ehpo8gXg27I_660.0_810.0,Two man in matching blue sweatshirts eat mcdonalds and walk together after.,106.0,120.0,0.9649,0.0,fg
7567,Ehpo8gXg27I_660.0_810.0,Two man in matching blue sweatshirts eat mcdonalds and walk together after.,22.0,52.0,0.9561,0.0,fg
7567,Ehpo8gXg27I_660.0_810.0,Two man in matching blue sweatshirts eat mcdonalds and walk together after.,84.0,104.0,0.8808,0.11764705882352941,fg
7567,Ehpo8gXg27I_660.0_810.0,Two man in matching blue sweatshirts eat mcdonalds and walk together after.,120.0,132.0,0.6542,0.0,fg
7567,Ehpo8gXg27I_660.0_810.0,Two man in matching blue sweatshirts eat mcdonalds and walk together after.,50.0,68.0,0.0074,0.0,bg
7567,Ehpo8gXg27I_660.0_810.0,Two man in matching blue sweatshirts eat mcdonalds and walk together after.,4.0,12.0,0.0037,0.0,bg
7567,Ehpo8gXg27I_660.0_810.0,Two man in matching blue sweatshirts eat mcdonalds and walk together after.,146.0,150.0,0.0016,0.0,bg
7567,Ehpo8gXg27I_660.0_810.0,Two man in matching blue sweatshirts eat mcdonalds and walk together after.,40.0,48.0,0.0015,0.0,bg
7567,Ehpo8gXg27I_660.0_810.0,Two man in matching blue sweatshirts eat mcdonalds and walk together after.,84.0,136.0,0.0008,0.06060606060606061,bg
7567,Ehpo8gXg27I_660.0_810.0,Two man in matching blue sweatshirts eat mcdonalds and walk together after.,40.0,126.0,0.0004,0.20930232558139536,bg
1875,zY6XnLhTp7g_360.0_510.0,Tourist vlogger showing beautiful hotel building and sunset,0.0,32.0,0.9998,0.6470588235294118,fg
1875,zY6XnLhTp7g_360.0_510.0,Tourist vlogger showing beautiful hotel building and sunset,78.0,88.0,0.0002,0.0,bg
1875,zY6XnLhTp7g_360.0_510.0,Tourist vlogger showing beautiful hotel building and sunset,70.0,76.0,0.0001,0.0,bg
1875,zY6XnLhTp7g_360.0_510.0,Tourist vlogger showing beautiful hotel building and sunset,130.0,142.0,0.0001,0.0,bg
1875,zY6XnLhTp7g_360.0_510.0,Tourist vlogger showing beautiful hotel building and sunset,124.0,132.0,0.0001,0.0,bg
1875,zY6XnLhTp7g_360.0_510.0,Tourist vlogger showing beautiful hotel building and sunset,52.0,82.0,0.0001,0.0,bg
1875,zY6XnLhTp7g_360.0_510.0,Tourist vlogger showing beautiful hotel building and sunset,38.0,46.0,0.0,0.0,bg
1875,zY6XnLhTp7g_360.0_510.0,Tourist vlogger showing beautiful hotel building and sunset,20.0,32.0,0.0,0.5,bg
1875,zY6XnLhTp7g_360.0_510.0,Tourist vlogger showing beautiful hotel building and sunset,46.0,58.0,0.0,0.0,bg
1875,zY6XnLhTp7g_360.0_510.0,Tourist vlogger showing beautiful hotel building and sunset,90.0,100.0,0.0,0.0,bg
4671,zY6XnLhTp7g_60.0_210.0,A woman is arriving at a luxurious hotel with black marble covering all the walls.,110.0,150.0,0.999,0.2962962962962963,fg
4671,zY6XnLhTp7g_60.0_210.0,A woman is arriving at a luxurious hotel with black marble covering all the walls.,104.0,108.0,0.5383,0.13333333333333333,fg
4671,zY6XnLhTp7g_60.0_210.0,A woman is arriving at a luxurious hotel with black marble covering all the walls.,72.0,80.0,0.0474,0.0,bg
4671,zY6XnLhTp7g_60.0_210.0,A woman is arriving at a luxurious hotel with black marble covering all the walls.,144.0,150.0,0.0076,0.0,bg
4671,zY6XnLhTp7g_60.0_210.0,A woman is arriving at a luxurious hotel with black marble covering all the walls.,46.0,56.0,0.0012,0.0,bg
4671,zY6XnLhTp7g_60.0_210.0,A woman is arriving at a luxurious hotel with black marble covering all the walls.,2.0,10.0,0.0007,0.0,bg
4671,zY6XnLhTp7g_60.0_210.0,A woman is arriving at a luxurious hotel with black marble covering all the walls.,78.0,90.0,0.0006,0.0,bg
4671,zY6XnLhTp7g_60.0_210.0,A woman is arriving at a luxurious hotel with black marble covering all the walls.,30.0,40.0,0.0004,0.0,bg
4671,zY6XnLhTp7g_60.0_210.0,A woman is arriving at a luxurious hotel with black marble covering all the walls.,2.0,16.0,0.0003,0.0,bg
4671,zY6XnLhTp7g_60.0_210.0,A woman is arriving at a luxurious hotel with black marble covering all the walls.,40.0,70.0,0.0001,0.0,bg
5407,zY6XnLhTp7g_210.0_360.0,Woman shows off her bikini.,40.0,60.0,0.9824,0.8,fg
5407,zY6XnLhTp7g_210.0_360.0,Woman shows off her bikini.,32.0,50.0,0.9306,0.4166666666666667,fg
5407,zY6XnLhTp7g_210.0_360.0,Woman shows off her bikini.,116.0,128.0,0.1173,0.0,bg
5407,zY6XnLhTp7g_210.0_360.0,Woman shows off her bikini.,86.0,96.0,0.0074,0.0,bg
5407,zY6XnLhTp7g_210.0_360.0,Woman shows off her bikini.,36.0,44.0,0.0038,0.2,bg
5407,zY6XnLhTp7g_210.0_360.0,Woman shows off her bikini.,132.0,138.0,0.0024,0.0,bg
5407,zY6XnLhTp7g_210.0_360.0,Woman shows off her bikini.,86.0,94.0,0.0012,0.0,bg
5407,zY6XnLhTp7g_210.0_360.0,Woman shows off her bikini.,42.0,82.0,0.0004,0.3333333333333333,bg
5407,zY6XnLhTp7g_210.0_360.0,Woman shows off her bikini.,140.0,148.0,0.0002,0.0,bg
5407,zY6XnLhTp7g_210.0_360.0,Woman shows off her bikini.,10.0,20.0,0.0001,0.0,bg
1909,_9vleIcuQd0_60.0_210.0,A tourist in New York stops by a diner and a coffee shop,18.0,40.0,0.7177,0.6363636363636364,fg
1909,_9vleIcuQd0_60.0_210.0,A tourist in New York stops by a diner and a coffee shop,48.0,76.0,0.3447,0.7368421052631579,bg
1909,_9vleIcuQd0_60.0_210.0,A tourist in New York stops by a diner and a coffee shop,102.0,146.0,0.0525,0.0,bg
1909,_9vleIcuQd0_60.0_210.0,A tourist in New York stops by a diner and a coffee shop,70.0,88.0,0.0427,0.16666666666666666,bg
1909,_9vleIcuQd0_60.0_210.0,A tourist in New York stops by a diner and a coffee shop,4.0,12.0,0.0009,0.0,bg
1909,_9vleIcuQd0_60.0_210.0,A tourist in New York stops by a diner and a coffee shop,10.0,112.0,0.0003,0.37254901960784315,bg
1909,_9vleIcuQd0_60.0_210.0,A tourist in New York stops by a diner and a coffee shop,40.0,86.0,0.0002,0.8260869565217391,bg
1909,_9vleIcuQd0_60.0_210.0,A tourist in New York stops by a diner and a coffee shop,32.0,48.0,0.0,0.25,bg
1909,_9vleIcuQd0_60.0_210.0,A tourist in New York stops by a diner and a coffee shop,82.0,102.0,0.0,0.0,bg
1909,_9vleIcuQd0_60.0_210.0,A tourist in New York stops by a diner and a coffee shop,138.0,148.0,0.0,0.0,bg
5748,_9vleIcuQd0_210.0_360.0,"Blonde woman holds the camera up to the mirror while talking,",86.0,138.0,0.9399,0.9230769230769231,fg
5748,_9vleIcuQd0_210.0_360.0,"Blonde woman holds the camera up to the mirror while talking,",88.0,140.0,0.8981,0.8518518518518519,fg
5748,_9vleIcuQd0_210.0_360.0,"Blonde woman holds the camera up to the mirror while talking,",8.0,34.0,0.1449,0.0,bg
5748,_9vleIcuQd0_210.0_360.0,"Blonde woman holds the camera up to the mirror while talking,",88.0,100.0,0.0006,0.25,bg
5748,_9vleIcuQd0_210.0_360.0,"Blonde woman holds the camera up to the mirror while talking,",106.0,128.0,0.0003,0.4583333333333333,bg
5748,_9vleIcuQd0_210.0_360.0,"Blonde woman holds the camera up to the mirror while talking,",140.0,148.0,0.0003,1.0,bg
5748,_9vleIcuQd0_210.0_360.0,"Blonde woman holds the camera up to the mirror while talking,",6.0,20.0,0.0001,0.0,bg
5748,_9vleIcuQd0_210.0_360.0,"Blonde woman holds the camera up to the mirror while talking,",46.0,78.0,0.0001,0.0,bg
5748,_9vleIcuQd0_210.0_360.0,"Blonde woman holds the camera up to the mirror while talking,",68.0,78.0,0.0,0.0,bg
5748,_9vleIcuQd0_210.0_360.0,"Blonde woman holds the camera up to the mirror while talking,",40.0,52.0,0.0,0.0,bg
6393,_9vleIcuQd0_360.0_510.0,A blonde woman is speaking from the top of a building showing off the views.,48.0,88.0,0.998,0.9,fg
6393,_9vleIcuQd0_360.0_510.0,A blonde woman is speaking from the top of a building showing off the views.,112.0,150.0,0.9928,0.0,fg
6393,_9vleIcuQd0_360.0_510.0,A blonde woman is speaking from the top of a building showing off the views.,106.0,128.0,0.741,0.0,fg
6393,_9vleIcuQd0_360.0_510.0,A blonde woman is speaking from the top of a building showing off the views.,78.0,88.0,0.0243,0.21052631578947367,bg
6393,_9vleIcuQd0_360.0_510.0,A blonde woman is speaking from the top of a building showing off the views.,140.0,150.0,0.0068,0.0,bg
6393,_9vleIcuQd0_360.0_510.0,A blonde woman is speaking from the top of a building showing off the views.,16.0,28.0,0.0004,0.0,bg
6393,_9vleIcuQd0_360.0_510.0,A blonde woman is speaking from the top of a building showing off the views.,56.0,98.0,0.0002,0.625,bg
6393,_9vleIcuQd0_360.0_510.0,A blonde woman is speaking from the top of a building showing off the views.,4.0,12.0,0.0002,0.0,bg
6393,_9vleIcuQd0_360.0_510.0,A blonde woman is speaking from the top of a building showing off the views.,22.0,78.0,0.0001,0.4375,bg
6393,_9vleIcuQd0_360.0_510.0,A blonde woman is speaking from the top of a building showing off the views.,44.0,56.0,0.0001,0.14285714285714285,bg
9369,kgwvIEF1A9E_60.0_210.0,People are protesting in Armenia against government,0.0,6.0,0.8461,0.0,fg
9369,kgwvIEF1A9E_60.0_210.0,People are protesting in Armenia against government,54.0,74.0,0.8191,0.5,fg
9369,kgwvIEF1A9E_60.0_210.0,People are protesting in Armenia against government,16.0,26.0,0.7749,0.0,fg
9369,kgwvIEF1A9E_60.0_210.0,People are protesting in Armenia against government,114.0,120.0,0.1383,0.0,bg
9369,kgwvIEF1A9E_60.0_210.0,People are protesting in Armenia against government,134.0,140.0,0.0882,0.0,bg
9369,kgwvIEF1A9E_60.0_210.0,People are protesting in Armenia against government,146.0,150.0,0.0194,0.4,bg
9369,kgwvIEF1A9E_60.0_210.0,People are protesting in Armenia against government,94.0,100.0,0.007,0.0,bg
9369,kgwvIEF1A9E_60.0_210.0,People are protesting in Armenia against government,28.0,40.0,0.0017,0.8333333333333334,bg
9369,kgwvIEF1A9E_60.0_210.0,People are protesting in Armenia against government,84.0,92.0,0.0004,0.0,bg
9369,kgwvIEF1A9E_60.0_210.0,People are protesting in Armenia against government,22.0,92.0,0.0001,0.14285714285714285,bg
9267,OtVQCgxtjmE_60.0_210.0,A weather woman is motioning to show a large storm coming in on the map.,18.0,54.0,0.9984,0.5925925925925926,fg
9267,OtVQCgxtjmE_60.0_210.0,A weather woman is motioning to show a large storm coming in on the map.,112.0,150.0,0.2976,0.0,bg
